   64.2000046       6.91730948E-03  0.402521461      0.395604163    
   64.3500061       4.52635158E-03  0.105237968      0.100711614    
   64.5000000       2.08813883E-03 -0.194393814     -0.196481958    
   64.6500015      -3.42334853E-04 -0.489675075     -0.489332736    
   64.8000031      -2.71146442E-03 -0.773959041     -0.771247566    
   64.9500046      -4.96818777E-03  -1.04086125      -1.03589308    
   65.1000061      -7.06505915E-03  -1.28438747      -1.27732241    
   65.2500000      -8.95921979E-03  -1.49905837      -1.49009919    
   65.4000015      -1.06132440E-02  -1.68007481      -1.66946161    
   65.5500031      -1.19958483E-02  -1.82335949      -1.81136370    
   65.7000046      -1.30824456E-02  -1.92569470      -1.91261220    
   65.8500061      -1.38555421E-02  -1.98478198      -1.97092640    
   66.0000000      -1.43049676E-02  -1.99929488      -1.98498988    
   66.1500015      -1.44279394E-02  -1.96890891      -1.95448101    
   66.3000031      -1.42289586E-02  -1.89430463      -1.88007569    
   66.4500046      -1.37195503E-02  -1.77715743      -1.76343787    
   66.6000061      -1.29178539E-02  -1.62009835      -1.60718048    
   66.7500000      -1.18480735E-02  -1.42666519      -1.41481709    
   66.9000015      -1.05398102E-02  -1.20118272      -1.19064295    
   67.0500031      -9.02728643E-03 -0.948723733     -0.939696431    
   67.2000046      -7.34848669E-03 -0.674957991     -0.667609513    
   67.3500061      -5.54423500E-03 -0.386033803     -0.380489558    
   67.5000000      -3.65722738E-03  -8.84552449E-02  -8.47980157E-02
   67.6500015      -1.73104671E-03  0.211124852      0.212855905    
   67.8000031       1.90821942E-04  0.505963445      0.505772650    
   67.9500046       2.06595054E-03  0.789438963      0.787373006    
   68.1000061       3.85388453E-03   1.05518508       1.05133116    
   68.2500000       5.51699288E-03   1.29722178       1.29170477    
   68.4000015       7.02123903E-03   1.51013815       1.50311697    
   68.5500031       8.33685510E-03   1.68913937       1.68080246    
   68.7000046       9.43890400E-03   1.83020544       1.82076657    
   68.8500061       1.03077274E-02   1.93016815       1.91986048    
   69.0000000       1.09292613E-02   1.98678076       1.97585154    
   69.1500015       1.12952245E-02   1.99877775       1.98748255    
   69.3000031       1.14031741E-02   1.96588552       1.95448232    
   69.4500046       1.12564294E-02   1.88884282       1.87758636    
   69.6000061       1.08638713E-02   1.76937997       1.75851607    
   69.7500000       1.02396244E-02   1.61018896       1.59994936    
   69.9000015       9.40262619E-03   1.41482866       1.40542603    
   70.0500031       8.37610289E-03   1.18769372       1.17931759    
   70.2000046       7.18696043E-03  0.933885157      0.926698208    
   70.3500061       5.86510729E-03  0.659103215      0.653238118    
   70.5000000       4.44272626E-03  0.369533867      0.365091145    
   70.6500015       2.95351353E-03   7.16510266E-02   6.86975121E-02
   70.8000031       1.43189740E-03 -0.227840975     -0.229272872    
   70.9500046      -8.77378043E-05 -0.522216082     -0.522128344    
   71.1000061      -1.57181267E-03 -0.804863036     -0.803291202    
   71.2500000      -2.98827724E-03  -1.06942129      -1.06643307    
   71.4000015      -4.30728681E-03  -1.30997610      -1.30566883    
